,TUCASEID,start_minute,stop_minute,TUTIER1CODE,TUACTIVITY_N
9685,20170112160717,0,330,1,16
9686,20170112160718,240,360,1,1
9687,20170112160718,360,405,18,2
9688,20170112160718,405,450,5,3
9689,20170112160718,450,465,12,4
9690,20170112160718,465,640,5,5
9691,20170112160718,640,670,11,6
9692,20170112160718,670,870,5,7
9693,20170112160718,870,915,18,8
9694,20170112160718,915,935,1,9
9695,20170112160718,935,995,12,10
9696,20170112160718,995,1005,18,11
9697,20170112160718,1005,1245,12,12
9698,20170112160718,1245,1255,18,13
9699,20170112160718,1255,1320,12,14
9700,20170112160718,1320,480,1,15
9701,20170112160721,240,355,1,1
9702,20170112160721,355,365,2,2
9703,20170112160721,365,366,2,3
9704,20170112160721,366,386,3,4
9705,20170112160721,386,406,12,5
9706,20170112160721,406,421,11,6
9707,20170112160721,421,511,1,7
9708,20170112160721,511,526,1,8
9709,20170112160721,526,536,2,9
9710,20170112160721,536,556,2,10
9711,20170112160721,556,601,2,11
9712,20170112160721,601,661,2,12
9713,20170112160721,661,676,2,13
9714,20170112160721,676,696,2,14
9715,20170112160721,696,716,2,15
9716,20170112160721,716,719,2,16
9717,20170112160721,719,749,11,17
9718,20170112160721,749,779,12,18
9719,20170112160721,779,809,2,19
9720,20170112160721,809,869,12,20
9721,20170112160721,869,899,2,21
9722,20170112160721,899,904,16,22
9723,20170112160721,904,934,18,23
9724,20170112160721,934,944,3,24
9725,20170112160721,944,974,18,25
9726,20170112160721,974,989,2,26
9727,20170112160721,989,1029,2,27
9728,20170112160721,1029,1034,2,28
9729,20170112160721,1034,1039,2,29
9730,20170112160721,1039,1044,16,30
9731,20170112160721,1044,1064,2,31
9732,20170112160721,1064,1084,7,32
9733,20170112160721,1084,1114,11,33
9734,20170112160721,1114,1144,3,34
9735,20170112160721,1144,1159,11,35
9736,20170112160721,1159,1210,3,36
9737,20170112160721,1210,1240,2,37
9738,20170112160721,1240,1255,3,38
9739,20170112160721,1255,1285,12,39
9740,20170112160721,1285,1305,2,40
9741,20170112160721,1305,1335,7,41
9742,20170112160721,1335,1410,12,42
9743,20170112160721,1410,1425,1,43
9744,20170112160721,1425,355,1,44
9745,20170112160723,240,540,1,1
9746,20170112160723,540,545,2,2
9747,20170112160723,545,590,1,3
9748,20170112160723,590,595,2,4
9749,20170112160723,595,605,1,5
9750,20170112160723,605,625,2,6
9751,20170112160723,625,630,2,7
9752,20170112160723,630,635,18,8
9753,20170112160723,635,647,18,9
9754,20170112160723,647,662,7,10
9755,20170112160723,662,670,18,11
9756,20170112160723,670,672,12,12
9757,20170112160723,672,732,12,13
9758,20170112160723,732,852,18,14
9759,20170112160723,852,862,2,15
9760,20170112160723,862,892,11,16
9761,20170112160723,892,922,13,17
9762,20170112160723,922,1012,12,18
9763,20170112160723,1012,1132,14,19
9764,20170112160723,1132,1172,2,20
9765,20170112160723,1172,1410,12,21
9766,20170112160723,1410,540,1,22
9767,20170112160724,240,360,1,1
9768,20170112160724,360,375,1,2
9769,20170112160724,375,390,11,3
9770,20170112160724,390,410,1,4
9771,20170112160724,410,430,18,5
9772,20170112160724,430,720,5,6
9773,20170112160724,720,765,11,7
9774,20170112160724,765,930,5,8
9775,20170112160724,930,950,18,9
9776,20170112160724,950,965,1,10
9777,20170112160724,965,975,18,11
9778,20170112160724,975,1015,7,12
9779,20170112160724,1015,1025,18,13
9780,20170112160724,1025,1055,11,14
9781,20170112160724,1055,1115,12,15
9782,20170112160724,1115,1160,2,16
9783,20170112160724,1160,1220,5,17
9784,20170112160724,1220,360,1,18
9785,20170112160726,240,570,1,1
9786,20170112160726,570,630,16,2
9787,20170112160726,630,690,1,3
9788,20170112160726,690,720,12,4
9789,20170112160726,720,725,18,5
9790,20170112160726,725,745,7,6
9791,20170112160726,745,775,18,7
9792,20170112160726,775,960,7,8
9793,20170112160726,960,961,18,9
9794,20170112160726,961,966,7,10
9795,20170112160726,966,976,18,11
9796,20170112160726,976,981,7,12
9797,20170112160726,981,986,7,13
9798,20170112160726,986,991,18,14
9799,20170112160726,991,1011,7,15
9800,20170112160726,1011,1016,18,16
9801,20170112160726,1016,1019,7,17
9802,20170112160726,1019,1029,18,18
9803,20170112160726,1029,1039,7,19
9804,20170112160726,1039,1069,18,20
9805,20170112160726,1069,1129,11,21
9806,20170112160726,1129,1159,18,22
9807,20170112160726,1159,1169,2,23
9808,20170112160726,1169,1290,12,24
9809,20170112160726,1290,1350,16,25
9810,20170112160726,1350,105,12,26
9811,20170112160726,105,390,1,27
9812,20170112160729,240,330,1,1
9813,20170112160729,330,360,12,2
9814,20170112160729,360,370,13,3
9815,20170112160729,370,430,2,4
9816,20170112160729,430,550,12,5
9817,20170112160729,550,610,2,6
9818,20170112160729,610,670,12,7
9819,20170112160729,670,760,12,8
9820,20170112160729,760,763,2,9
9821,20170112160729,763,853,12,10
9822,20170112160729,853,856,2,11
9823,20170112160729,856,976,12,12
9824,20170112160729,976,986,1,13
9825,20170112160729,986,1106,12,14
9826,20170112160729,1106,1116,1,15
9827,20170112160729,1116,1140,12,16
9828,20170112160729,1140,1155,2,17
9829,20170112160729,1155,1215,11,18
9830,20170112160729,1215,1380,12,19
9831,20170112160729,1380,330,1,20
9832,20170112160741,240,270,1,1
9833,20170112160741,270,360,11,2
9834,20170112160741,360,420,12,3
9835,20170112160741,420,480,12,4
9836,20170112160741,480,600,2,5
9837,20170112160741,600,930,12,6
9838,20170112160741,930,935,18,7
9839,20170112160741,935,945,7,8
9840,20170112160741,945,950,18,9
9841,20170112160741,950,1010,50,10
9842,20170112160741,1010,1070,2,11
9843,20170112160741,1070,1170,12,12
9844,20170112160741,1170,1200,11,13
9845,20170112160741,1200,1290,12,14
9846,20170112160741,1290,420,1,15
9847,20170112160746,240,420,1,1
9848,20170112160746,420,480,1,2
9849,20170112160746,480,960,18,3
9850,20170112160746,960,995,5,4
9851,20170112160746,995,1010,18,5
9852,20170112160746,1010,1020,2,6
9853,20170112160746,1020,1060,2,7
9854,20170112160746,1060,1080,12,8
9855,20170112160746,1080,1125,2,9
9856,20170112160746,1125,1150,11,10
9857,20170112160746,1150,1270,12,11
9858,20170112160746,1270,1361,12,12
9859,20170112160746,1361,423,1,13
9860,20170112160747,240,420,1,1
9861,20170112160747,420,430,3,2
9862,20170112160747,430,460,2,3
9863,20170112160747,460,490,11,4
9864,20170112160747,490,550,12,5
9865,20170112160747,550,560,2,6
9866,20170112160747,560,710,2,7
9867,20170112160747,710,730,2,8
9868,20170112160747,730,775,2,9
9869,20170112160747,775,790,18,10
9870,20170112160747,790,850,7,11
9871,20170112160747,850,855,18,12
9872,20170112160747,855,870,7,13
9873,20170112160747,870,885,18,14
9874,20170112160747,885,900,2,15
9875,20170112160747,900,930,3,16
9876,20170112160747,930,990,3,17
9877,20170112160747,990,1010,3,18
9878,20170112160747,1010,1050,3,19
9879,20170112160747,1050,1060,2,20
9880,20170112160747,1060,1090,2,21
9881,20170112160747,1090,1095,2,22
9882,20170112160747,1095,1155,12,23
9883,20170112160747,1155,1165,3,24
9884,20170112160747,1165,1175,3,25
9885,20170112160747,1175,1185,3,26
9886,20170112160747,1185,1215,2,27
9887,20170112160747,1215,1220,3,28
9888,20170112160747,1220,1230,3,29
9889,20170112160747,1230,1245,1,30
9890,20170112160747,1245,1255,2,31
9891,20170112160747,1255,1285,3,32
9892,20170112160747,1285,1380,12,33
9893,20170112160747,1380,120,1,34
9894,20170112160747,120,300,3,35
9895,20170112160748,240,360,1,1
9896,20170112160748,360,390,1,2
9897,20170112160748,390,425,18,3
9898,20170112160748,425,570,5,4
9899,20170112160748,570,585,50,5
9900,20170112160748,585,750,5,6
9901,20170112160748,750,760,7,7
9902,20170112160748,760,780,11,8
9903,20170112160748,780,795,12,9
9904,20170112160748,795,890,5,10
9905,20170112160748,890,900,13,11
9906,20170112160748,900,960,5,12
9907,20170112160748,960,990,18,13
9908,20170112160748,990,1020,1,14
9909,20170112160748,1020,1050,3,15
9910,20170112160748,1050,1155,12,16
9911,20170112160748,1155,1170,16,17
9912,20170112160748,1170,1200,12,18
9913,20170112160748,1200,1240,2,19
9914,20170112160748,1240,1255,11,20
9915,20170112160748,1255,1265,13,21
9916,20170112160748,1265,1295,1,22
9917,20170112160748,1295,360,1,23
9918,20170112160749,240,420,1,1
9919,20170112160749,420,425,1,2
9920,20170112160749,425,445,11,3
9921,20170112160749,445,475,13,4
9922,20170112160749,475,535,13,5
9923,20170112160749,535,775,12,6
9924,20170112160749,775,895,1,7
9925,20170112160749,895,1015,12,8
9926,20170112160749,1015,1195,12,9
9927,20170112160749,1195,1225,11,10
9928,20170112160749,1225,1285,13,11
9929,20170112160749,1285,420,1,12
9930,20170112160751,240,360,1,1
9931,20170112160751,360,362,4,2
9932,20170112160751,362,422,4,3
9933,20170112160751,422,542,4,4
9934,20170112160751,542,720,1,5
9935,20170112160751,720,780,1,6
9936,20170112160751,780,790,18,7
9937,20170112160751,790,795,18,8
9938,20170112160751,795,855,13,9
9939,20170112160751,855,865,18,10
9940,20170112160751,865,870,2,11
9941,20170112160751,870,1140,12,12
9942,20170112160751,1140,1155,1,13
9943,20170112160751,1155,1290,12,14
9944,20170112160751,1290,450,1,15
9945,20170112160754,240,320,1,1
9946,20170112160754,320,365,2,2
9947,20170112160754,365,375,11,3
9948,20170112160754,375,465,12,4
9949,20170112160754,465,555,12,5
9950,20170112160754,555,585,2,6
9951,20170112160754,585,720,2,7
9952,20170112160754,720,780,2,8
9953,20170112160754,780,810,1,9
9954,20170112160754,810,840,2,10
9955,20170112160754,840,870,2,11
9956,20170112160754,870,880,18,12
9957,20170112160754,880,1155,4,13
9958,20170112160754,1155,1160,18,14
9959,20170112160754,1160,1230,13,15
9960,20170112160754,1230,1240,18,16
9961,20170112160754,1240,1250,1,17
9962,20170112160754,1250,1320,12,18
9963,20170112160754,1320,320,1,19
9964,20170112160758,240,720,1,1
9965,20170112160758,720,750,1,2
9966,20170112160758,750,760,2,3
9967,20170112160758,760,765,11,4
9968,20170112160758,765,770,3,5
9969,20170112160758,770,778,18,6
9970,20170112160758,778,780,18,7
9971,20170112160758,780,781,3,8
9972,20170112160758,781,783,18,9
9973,20170112160758,783,791,18,10
9974,20170112160758,791,855,2,11
9975,20170112160758,855,863,18,12
9976,20170112160758,863,865,18,13
9977,20170112160758,865,866,3,14
9978,20170112160758,866,868,18,15
9979,20170112160758,868,876,18,16
9980,20170112160758,876,878,3,17
9981,20170112160758,878,960,2,18
9982,20170112160758,960,1140,2,19
9983,20170112160758,1140,1160,2,20
9984,20170112160758,1160,1170,11,21
9985,20170112160758,1170,1280,12,22
9986,20170112160758,1280,1285,3,23
9987,20170112160758,1285,1350,12,24
9988,20170112160758,1350,1355,1,25
9989,20170112160758,1355,155,1,26
9990,20170112160758,155,480,1,27
9991,20170112160760,240,720,1,1
9992,20170112160760,720,780,12,2
9993,20170112160760,780,1020,12,3
9994,20170112160760,1020,1050,1,4
9995,20170112160760,1050,1065,18,5
9996,20170112160760,1065,1080,18,6
9997,20170112160760,1080,1155,12,7
9998,20170112160760,1155,1165,18,8
9999,20170112160760,1165,1285,12,9
10000,20170112160760,1285,1300,18,10
10001,20170112160760,1300,1410,12,11
10002,20170112160760,1410,120,12,12
10003,20170112160760,120,135,1,13
10004,20170112160760,135,150,12,14
10005,20170112160760,150,680,1,15
10006,20170112160767,240,360,1,1
10007,20170112160767,360,390,1,2
10008,20170112160767,390,420,2,3
10009,20170112160767,420,450,3,4
10010,20170112160767,450,470,11,5
10011,20170112160767,470,480,18,6
10012,20170112160767,480,495,50,7
10013,20170112160767,495,555,18,8
10014,20170112160767,555,705,5,9
10015,20170112160767,705,735,11,10
10016,20170112160767,735,900,5,11
10017,20170112160767,900,910,50,12
10018,20170112160767,910,990,5,13
10019,20170112160767,990,1050,18,14
10020,20170112160767,1050,1060,3,15
10021,20170112160767,1060,1080,18,16
10022,20170112160767,1080,1100,7,17
10023,20170112160767,1100,1110,18,18
10024,20170112160767,1110,1115,2,19
10025,20170112160767,1115,1145,2,20
10026,20170112160767,1145,1175,11,21
10027,20170112160767,1175,1195,1,22
10028,20170112160767,1195,1205,3,23
10029,20170112160767,1205,1215,3,24
10030,20170112160767,1215,1305,2,25
10031,20170112160767,1305,1320,1,26
10032,20170112160767,1320,1350,1,27
10033,20170112160767,1350,1365,16,28
10034,20170112160767,1365,300,1,29
10035,20170112160772,240,480,1,1
10036,20170112160772,480,500,2,2
10037,20170112160772,500,590,2,3
10038,20170112160772,590,605,2,4
10039,20170112160772,605,665,1,5
10040,20170112160772,665,695,18,6
10041,20170112160772,695,755,7,7
10042,20170112160772,755,760,18,8
10043,20170112160772,760,805,7,9
10044,20170112160772,805,830,18,10
10045,20170112160772,830,845,7,11
10046,20170112160772,845,865,18,12
10047,20170112160772,865,885,2,13
10048,20170112160772,885,915,2,14
10049,20170112160772,915,975,18,15
10050,20170112160772,975,1005,7,16
10051,20170112160772,1005,1080,11,17
10052,20170112160772,1080,1082,18,18
10053,20170112160772,1082,1127,7,19
10054,20170112160772,1127,1187,18,20
10055,20170112160772,1187,1189,3,21
10056,20170112160772,1189,1199,18,22
10057,20170112160772,1199,1244,7,23
10058,20170112160772,1244,1254,18,24
10059,20170112160772,1254,1259,2,25
10060,20170112160772,1259,1289,3,26
10061,20170112160772,1289,1304,2,27
10062,20170112160772,1304,1314,3,28
10063,20170112160772,1314,1344,3,29
10064,20170112160772,1344,1380,12,30
10065,20170112160772,1380,1400,1,31
10066,20170112160772,1400,465,1,32
10067,20170112160774,240,390,12,1
10068,20170112160774,390,600,1,2
10069,20170112160774,600,615,1,3
10070,20170112160774,615,625,2,4
10071,20170112160774,625,640,11,5
10072,20170112160774,640,820,2,6
10073,20170112160774,820,1080,12,7
10074,20170112160774,1080,1260,12,8
10075,20170112160774,1260,360,1,9
10076,20170112160775,240,510,1,1
10077,20170112160775,510,520,1,2
10078,20170112160775,520,560,18,3
10079,20170112160775,560,600,12,4
10080,20170112160775,600,690,15,5
10081,20170112160775,690,730,18,6
10082,20170112160775,730,850,2,7
10083,20170112160775,850,880,12,8
10084,20170112160775,880,910,2,9
10085,20170112160775,910,930,12,10
10086,20170112160775,930,940,2,11
10087,20170112160775,940,970,12,12
10088,20170112160775,970,975,2,13
10089,20170112160775,975,1035,2,14
10090,20170112160775,1035,1045,1,15
10091,20170112160775,1045,1065,11,16
10092,20170112160775,1065,1230,12,17
10093,20170112160775,1230,1235,11,18
10094,20170112160775,1235,30,12,19
10095,20170112160775,30,40,16,20
10096,20170112160775,40,50,12,21
10097,20170112160775,50,70,1,22
10098,20170112160775,70,75,14,23
10099,20170112160775,75,105,12,24
10100,20170112160775,105,510,1,25
10101,20170112160781,240,480,1,1
10102,20170112160781,480,510,11,2
10103,20170112160781,510,660,12,3
10104,20170112160781,660,720,2,4
10105,20170112160781,720,930,12,5
10106,20170112160781,930,990,12,6
10107,20170112160781,990,1080,12,7
10108,20170112160781,1080,1110,11,8
10109,20170112160781,1110,1140,12,9
10110,20170112160781,1140,480,1,10
10111,20170112160783,240,600,1,1
10112,20170112160783,600,680,1,2
10113,20170112160783,680,705,18,3
10114,20170112160783,705,710,5,4
10115,20170112160783,710,840,5,5
10116,20170112160783,840,885,18,6
10117,20170112160783,885,900,7,7
10118,20170112160783,900,903,18,8
10119,20170112160783,903,918,8,9
10120,20170112160783,918,943,18,10
10121,20170112160783,943,945,4,11
10122,20170112160783,945,946,18,12
10123,20170112160783,946,956,12,13
10124,20170112160783,956,1155,1,14
10125,20170112160783,1155,1156,2,15
10126,20170112160783,1156,1176,11,16
10127,20170112160783,1176,1181,16,17
10128,20170112160783,1181,1196,12,18
10129,20170112160783,1196,1350,1,19
10130,20170112160783,1350,1353,1,20
10131,20170112160783,1353,240,1,21
10132,20170112160789,240,480,1,1
10133,20170112160789,480,870,12,2
10134,20170112160789,870,900,18,3
10135,20170112160789,900,930,4,4
10136,20170112160789,930,935,4,5
10137,20170112160789,935,965,18,6
10138,20170112160789,965,1115,4,7
10139,20170112160789,1115,1140,2,8
10140,20170112160789,1140,1170,11,9
10141,20170112160789,1170,1215,4,10
10142,20170112160789,1215,1230,4,11
10143,20170112160789,1230,1245,4,12
10144,20170112160789,1245,1380,12,13
10145,20170112160789,1380,390,1,14
10146,20170112160790,240,600,1,1
10147,20170112160790,600,602,1,2
10148,20170112160790,602,617,11,3
10149,20170112160790,617,857,12,4
10150,20170112160790,857,947,2,5
10151,20170112160790,947,962,2,6
10152,20170112160790,962,972,11,7
10153,20170112160790,972,1152,12,8
10154,20170112160790,1152,1182,11,9
10155,20170112160790,1182,1320,12,10
10156,20170112160790,1320,360,1,11
10157,20170112160794,240,420,1,1
10158,20170112160794,420,465,1,2
10159,20170112160794,465,495,11,3
10160,20170112160794,495,555,14,4
10161,20170112160794,555,570,2,5
10162,20170112160794,570,580,18,6
10163,20170112160794,580,600,15,7
10164,20170112160794,600,650,14,8
10165,20170112160794,650,660,12,9
10166,20170112160794,660,730,14,10
10167,20170112160794,730,740,18,11
10168,20170112160794,740,785,11,12
10169,20170112160794,785,885,14,13
10170,20170112160794,885,905,2,14
10171,20170112160794,905,1040,12,15
10172,20170112160794,1040,1050,18,16
10173,20170112160794,1050,1060,12,17
10174,20170112160794,1060,1125,14,18
10175,20170112160794,1125,1140,18,19
10176,20170112160794,1140,1230,11,20
10177,20170112160794,1230,1245,18,21
10178,20170112160794,1245,1290,12,22
10179,20170112160794,1290,1320,1,23
10180,20170112160794,1320,1380,1,24
10181,20170112160794,1380,300,1,25
10182,20170112160796,240,420,1,1
10183,20170112160796,420,480,2,2
10184,20170112160796,480,520,11,3
10185,20170112160796,520,530,3,4
10186,20170112160796,530,550,18,5
10187,20170112160796,550,570,3,6
10188,20170112160796,570,580,18,7
10189,20170112160796,580,700,1,8
10190,20170112160796,700,730,1,9
10191,20170112160796,730,740,2,10
10192,20170112160796,740,770,11,11
10193,20170112160796,770,790,2,12
10194,20170112160796,790,840,12,13
10195,20170112160796,840,850,16,14
10196,20170112160796,850,880,12,15
10197,20170112160796,880,900,2,16
10198,20170112160796,900,930,2,17
10199,20170112160796,930,950,18,18
10200,20170112160796,950,951,3,19
10201,20170112160796,951,956,18,20
10202,20170112160796,956,986,7,21
10203,20170112160796,986,991,18,22
10204,20170112160796,991,1020,3,23
10205,20170112160796,1020,1025,12,24
10206,20170112160796,1025,1045,18,25
10207,20170112160796,1045,1050,3,26
10208,20170112160796,1050,1070,18,27
10209,20170112160796,1070,1170,3,28
10210,20170112160796,1170,1190,18,29
10211,20170112160796,1190,1250,11,30
10212,20170112160796,1250,1260,18,31
10213,20170112160796,1260,1280,1,32
10214,20170112160796,1280,420,1,33
10215,20170112160798,240,260,1,1
10216,20170112160798,260,285,1,2
10217,20170112160798,285,287,18,3
10218,20170112160798,287,289,4,4
10219,20170112160798,289,294,18,5
10220,20170112160798,294,330,14,6
10221,20170112160798,330,495,14,7
10222,20170112160798,495,500,18,8
10223,20170112160798,500,505,4,9
10224,20170112160798,505,507,18,10
10225,20170112160798,507,512,2,11
10226,20170112160798,512,690,1,12
10227,20170112160798,690,750,16,13
10228,20170112160798,750,810,16,14
10229,20170112160798,810,900,2,15
10230,20170112160798,900,910,2,16
10231,20170112160798,910,920,11,17
10232,20170112160798,920,1050,2,18
10233,20170112160798,1050,1053,18,19
10234,20170112160798,1053,1073,7,20
10235,20170112160798,1073,1088,18,21
10236,20170112160798,1088,1320,5,22
10237,20170112160798,1320,1335,18,23
10238,20170112160798,1335,1350,1,24
10239,20170112160798,1350,435,1,25
10240,20170112160800,240,540,1,1
10241,20170112160800,540,600,11,2
10242,20170112160800,600,720,12,3
10243,20170112160800,720,735,18,4
10244,20170112160800,735,750,11,5
10245,20170112160800,750,795,18,6
10246,20170112160800,795,960,12,7
10247,20170112160800,960,1005,18,8
10248,20170112160800,1005,1065,11,9
10249,20170112160800,1065,1260,3,10
10250,20170112160800,1260,1320,12,11
10251,20170112160800,1320,420,1,12
10252,20170112160801,240,630,1,1
10253,20170112160801,630,720,12,2
10254,20170112160801,720,750,11,3
10255,20170112160801,750,1020,12,4
10256,20170112160801,1020,1035,18,5
10257,20170112160801,1035,1070,7,6
10258,20170112160801,1070,1073,18,7
10259,20170112160801,1073,1088,7,8
10260,20170112160801,1088,1100,18,9
10261,20170112160801,1100,1130,11,10
10262,20170112160801,1130,1140,2,11
10263,20170112160801,1140,1245,12,12
10264,20170112160801,1245,1260,1,13
10265,20170112160801,1260,1380,12,14
10266,20170112160801,1380,750,1,15
10267,20170112160804,240,420,1,1
10268,20170112160804,420,480,12,2
10269,20170112160804,480,510,1,3
10270,20170112160804,510,570,12,4
10271,20170112160804,570,630,12,5
10272,20170112160804,630,660,8,6
10273,20170112160804,660,690,12,7
10274,20170112160804,690,700,18,8
10275,20170112160804,700,750,11,9
10276,20170112160804,750,751,18,10
10277,20170112160804,751,752,7,11
10278,20170112160804,752,762,18,12
10279,20170112160804,762,790,12,13
10280,20170112160804,790,800,18,14
10281,20170112160804,800,801,3,15
10282,20170112160804,801,811,18,16
10283,20170112160804,811,871,2,17
10284,20170112160804,871,886,2,18
10285,20170112160804,886,896,18,19
10286,20170112160804,896,920,3,20
10287,20170112160804,920,930,18,21
10288,20170112160804,930,945,12,22
10289,20170112160804,945,960,1,23
10290,20170112160804,960,990,12,24
10291,20170112160804,990,1035,18,25
10292,20170112160804,1035,1170,7,26
10293,20170112160804,1170,1180,18,27
10294,20170112160804,1180,1230,11,28
10295,20170112160804,1230,1235,18,29
10296,20170112160804,1235,1265,3,30
10297,20170112160804,1265,1266,18,31
10298,20170112160804,1266,1271,7,32
10299,20170112160804,1271,1316,18,33
10300,20170112160804,1316,1410,12,34
10301,20170112160804,1410,450,1,35
10302,20170112160812,240,360,1,1
10303,20170112160812,360,390,11,2
10304,20170112160812,390,420,14,3
10305,20170112160812,420,435,16,4
10306,20170112160812,435,690,12,5
10307,20170112160812,690,720,2,6
10308,20170112160812,720,750,11,7
10309,20170112160812,750,780,2,8
10310,20170112160812,780,795,1,9
10311,20170112160812,795,810,18,10
10312,20170112160812,810,1110,12,11
10313,20170112160812,1110,1125,18,12
10314,20170112160812,1125,1185,11,13
10315,20170112160812,1185,1195,18,14
10316,20170112160812,1195,1225,14,15
10317,20170112160812,1225,1285,12,16
10318,20170112160812,1285,1295,1,17
10319,20170112160812,1295,375,1,18
10320,20170112160815,240,390,1,1
10321,20170112160815,390,410,2,2
10322,20170112160815,410,425,11,3
10323,20170112160815,425,440,2,4
10324,20170112160815,440,480,1,5
10325,20170112160815,480,500,3,6
10326,20170112160815,500,530,2,7
10327,20170112160815,530,590,2,8
10328,20170112160815,590,605,18,9
10329,20170112160815,605,700,14,10
10330,20170112160815,700,840,11,11
10331,20170112160815,840,855,18,12
10332,20170112160815,855,1080,2,13
10333,20170112160815,1080,1090,2,14
10334,20170112160815,1090,1150,12,15
10335,20170112160815,1150,1210,2,16
10336,20170112160815,1210,1240,12,17
10337,20170112160815,1240,1270,3,18
10338,20170112160815,1270,1350,12,19
10339,20170112160815,1350,390,1,20
10340,20170112160816,240,435,1,1
10341,20170112160816,435,442,1,2
10342,20170112160816,442,454,2,3
10343,20170112160816,454,464,12,4
10344,20170112160816,464,484,14,5
10345,20170112160816,484,486,2,6
10346,20170112160816,486,540,50,7
10347,20170112160816,540,720,12,8
10348,20170112160816,720,735,11,9
10349,20170112160816,735,736,1,10
10350,20170112160816,736,900,12,11
10351,20170112160816,900,925,1,12
10352,20170112160816,925,1080,12,13
10353,20170112160816,1080,1081,4,14
10354,20170112160816,1081,1381,12,15
10355,20170112160816,1381,435,1,16
10356,20170112160820,240,690,1,1
10357,20170112160820,690,695,18,2
10358,20170112160820,695,815,7,3
10359,20170112160820,815,820,18,4
10360,20170112160820,820,865,1,5
10361,20170112160820,865,880,1,6
10362,20170112160820,880,895,18,7
10363,20170112160820,895,915,3,8
10364,20170112160820,915,935,18,9
10365,20170112160820,935,965,1,10
10366,20170112160820,965,1000,1,11
10367,20170112160820,1000,1200,1,12
10368,20170112160820,1200,1215,1,13
10369,20170112160820,1215,1255,11,14
10370,20170112160820,1255,60,12,15
10371,20170112160820,60,510,1,16
10372,20170112160821,240,420,1,1
10373,20170112160821,420,465,13,2
10374,20170112160821,465,495,11,3
10375,20170112160821,495,510,1,4
10376,20170112160821,510,525,18,5
10377,20170112160821,525,780,4,6
10378,20170112160821,780,840,11,7
10379,20170112160821,840,990,4,8
10380,20170112160821,990,1000,18,9
10381,20170112160821,1000,1020,7,10
10382,20170112160821,1020,1030,18,11
10383,20170112160821,1030,1080,4,12
10384,20170112160821,1080,1110,2,13
10385,20170112160821,1110,1140,11,14
10386,20170112160821,1140,1290,12,15
10387,20170112160821,1290,1305,18,16
10388,20170112160821,1305,1410,12,17
10389,20170112160821,1410,420,1,18
10390,20170112160825,240,300,1,1
10391,20170112160825,300,310,11,2
10392,20170112160825,310,360,1,3
10393,20170112160825,360,420,18,4
10394,20170112160825,420,750,5,5
10395,20170112160825,750,780,11,6
10396,20170112160825,780,1125,5,7
10397,20170112160825,1125,1185,18,8
10398,20170112160825,1185,1215,11,9
10399,20170112160825,1215,1305,12,10
10400,20170112160825,1305,1425,1,11
10401,20170112160825,1425,300,1,12
10402,20170112160831,240,241,2,1
10403,20170112160831,241,243,5,2
10404,20170112160831,243,273,1,3
10405,20170112160831,273,278,2,4
10406,20170112160831,278,288,12,5
10407,20170112160831,288,308,12,6
10408,20170112160831,308,310,18,7
10409,20170112160831,310,313,2,8
10410,20170112160831,313,317,18,9
10411,20170112160831,317,450,5,10
10412,20170112160831,450,455,2,11
10413,20170112160831,455,740,5,12
10414,20170112160831,740,742,2,13
10415,20170112160831,742,762,11,14
10416,20170112160831,762,765,18,15
10417,20170112160831,765,825,5,16
10418,20170112160831,825,828,18,17
10419,20170112160831,828,930,5,18
10420,20170112160831,930,960,5,19
10421,20170112160831,960,975,18,20
10422,20170112160831,975,1005,11,21
10423,20170112160831,1005,1050,12,22
10424,20170112160831,1050,1065,18,23
10425,20170112160831,1065,1068,2,24
10426,20170112160831,1068,1071,18,25
10427,20170112160831,1071,1081,2,26
10428,20170112160831,1081,1096,12,27
10429,20170112160831,1096,1161,12,28
10430,20170112160831,1161,1167,3,29
10431,20170112160831,1167,1177,1,30
10432,20170112160831,1177,1187,1,31
10433,20170112160831,1187,1217,12,32
10434,20170112160831,1217,1218,2,33
10435,20170112160831,1218,1219,5,34
10436,20170112160831,1219,240,1,35
10437,20170112160839,240,360,1,1
10438,20170112160839,360,405,1,2
10439,20170112160839,405,420,2,3
10440,20170112160839,420,430,11,4
10441,20170112160839,430,450,18,5
10442,20170112160839,450,690,5,6
10443,20170112160839,690,720,11,7
10444,20170112160839,720,870,5,8
10445,20170112160839,870,890,18,9
10446,20170112160839,890,905,2,10
10447,20170112160839,905,920,1,11
10448,20170112160839,920,930,50,12
10449,20170112160839,930,950,18,13
10450,20170112160839,950,960,8,14
10451,20170112160839,960,990,8,15
10452,20170112160839,990,1005,18,16
10453,20170112160839,1005,1050,7,17
10454,20170112160839,1050,1065,18,18
10455,20170112160839,1065,1095,2,19
10456,20170112160839,1095,1110,2,20
10457,20170112160839,1110,1140,16,21
10458,20170112160839,1140,1170,11,22
10459,20170112160839,1170,1200,2,23
10460,20170112160839,1200,1215,16,24
10461,20170112160839,1215,1235,4,25
10462,20170112160839,1235,1295,12,26
10463,20170112160839,1295,1310,11,27
10464,20170112160839,1310,1370,1,28
10465,20170112160839,1370,1375,12,29
10466,20170112160839,1375,360,1,30
10467,20170112160841,240,360,1,1
10468,20170112160841,360,370,1,2
10469,20170112160841,370,371,11,3
10470,20170112160841,371,391,18,4
10471,20170112160841,391,720,5,5
